Trial_ID,Well_ID,Animal_ID,NumBout,BoutStart,BoutEnd,Condition,Genotype,videoDuration,Bout Duration (s),Bout Distance (mm),Bout Speed (mm/s),Angular Velocity (deg/s),Max TBF (Hz),Mean TBF (Hz),medianOfInstantaneousTBF,Mean TBF (Hz) (based on first 4 bends),Mean TBF (Hz) (based on first 6 bends),Max absolute TBA (deg.),maxBendAmplitudeSigned,Mean absolute TBA (deg.),Median absolute TBA (deg.),medianBendAmplitudeSigned,Number of Oscillations,meanTBF,maxTailAngleAmplitude,Absolute Yaw (deg),Signed Yaw (deg),TBA#1 timing (s),TBA#1 Amplitude (deg),firstBendAmplitudeSigned,IBI (s),xmean,ymean,binaryClass25degMaxTailAngle,tailAngleIntegralSigned,BoutFrameNumberStart,tailAngleSymmetry,secondBendAmpDividedByFirst,tailAngleIntegral,maxInstantaneousSpeed
F2_T2_stim_2024_07_03-20_52_35.h5,0,0,29,4602,4700,opto_es,o,59.99,0.99,109.242309,111.4717438,0.054630043,16.66666667,9.605762595,9.821428571,7.116977226,9.605762595,7.892453746,-7.892453746,5.571872897,6.058729322,-3.036702023,3.0,3.03030303,9.243690339,0.493562815,0.493562815,0.46,7.347920948,7.347920948,0.53,435.0845621,42587.18877,0,-24.6531115,4602,0.794912062,-0.576874489,394.249795,2339.652674
F2_T2_stim_2024_07_03-20_52_35.h5,0,0,3,409,464,opto_es,o,59.99,0.56,260.1772346,473.0495174,0.326843469,3.846153846,2.58097166,2.58097166,2.58097166,2.58097166,27.54437903,-27.54437903,15.5612704,15.5612704,-15.5612704,1.0,1.785714286,29.66963731,0.024351445,0.024351445,0.13,27.54437903,-27.54437903,1.04,438.5776165,42583.77527,1,-83.326599,409,0.6062296,0.129905335,529.9555959,6811.327331
F2_T2_stim_2024_07_03-20_52_35.h5,0,0,4,563,648,opto_es,o,59.99,0.86,341.6679471,401.9622907,0.269339499,2.173913043,1.855859401,1.923076923,1.855859401,1.855859401,16.25436337,16.25436337,10.32303567,10.08368631,10.08368631,1.5,1.744186047,25.05993708,0.263311021,-0.263311021,0.34,16.25436337,16.25436337,0.99,439.0221138,42585.11251,1,-36.541775,563,0.78862637,0.620367964,835.4886123,6122.546376
F2_T2_stim_2024_07_03-20_52_35.h5,0,0,5,814,893,opto_es,o,59.99,0.8,363.5281483,460.1622131,0.299618099,16.66666667,6.043771044,4.772727273,3.762626263,6.043771044,16.05296317,16.05296317,10.53404591,10.50426369,-5.426376521,3.0,3.75,22.55848998,0.146998902,0.146998902,0.18,16.05296317,16.05296317,1.66,438.2807368,42581.99492,0,-5.025903854,814,0.902849998,-0.440650713,707.0933785,7450.893102
F2_T2_stim_2024_07_03-20_52_35.h5,0,0,6,923,978,opto_es,o,59.99,0.56,376.2203619,684.0370216,0.490458867,10.0,5.016025641,3.125,5.016025641,5.016025641,48.05023359,-48.05023359,23.58007189,22.3790336,-22.3790336,1.5,2.678571429,48.05023359,2.380833293,2.380833293,0.05,48.05023359,-48.05023359,0.3,438.7320989,42584.52161,1,-481.216743,923,0.517892616,0.006471321,859.7606871,14447.26233
F2_T2_stim_2024_07_03-20_52_35.h5,0,0,7,1449,1493,opto_es,o,59.99,0.45,49.28016096,112.0003658,0.060756154,,,,,,,,,,,0.0,0.0,10.32218698,0.783259908,0.783259908,,,,4.71,433.8525875,42585.66173,0,-54.51756413,1449,0.857696112,,220.0161329,2870.231993
F2_T2_stim_2024_07_03-20_52_35.h5,0,0,8,1572,1633,opto_es,o,59.99,0.62,44.54210765,73.01984861,0.040151345,16.66666667,7.041396104,4.707792208,7.041396104,7.041396104,6.588276708,6.588276708,5.052587554,5.008930373,4.362771368,2.0,3.225806452,10.32873395,1.547661327,1.547661327,0.24,6.588276708,6.588276708,0.79,434.3615149,42585.66447,0,-44.41455768,1572,0.787454364,0.54706457,287.6457511,1235.136871
F2_T2_stim_2024_07_03-20_52_35.h5,0,0,9,1731,1783,opto_es,o,59.99,0.53,57.87298723,111.2942062,0.060917559,12.5,6.805555556,6.805555556,6.805555556,6.805555556,4.930430504,-4.930430504,3.894559161,3.894559161,-1.035871343,1.0,1.886792453,10.03805298,1.136148619,1.136148619,0.45,2.858687818,2.858687818,0.98,434.0424089,42585.61734,0,-32.39401096,1731,0.970885517,-1.724718059,257.7921148,1492.320547
F2_T2_stim_2024_07_03-20_52_35.h5,0,0,10,1859,1932,opto_es,o,59.99,0.74,103.8208252,142.2203085,0.087099456,8.333333333,5.290697674,5.833333333,5.290697674,5.290697674,9.607065734,-9.607065734,7.180468952,6.774647853,-6.043737674,2.0,2.702702703,10.11929035,0.232833621,0.232833621,0.43,7.027334725,7.027334725,0.76,434.9245853,42586.47874,0,-21.18063445,1859,0.967205177,-1.367099492,377.0091428,1195.679285
F2_T2_stim_2024_07_03-20_52_35.h5,0,0,11,2008,2051,opto_es,o,59.99,0.44,77.11515606,179.3375722,0.084614962,,,,,,,,,,,0.0,0.0,9.562496912,0.992722046,-0.992722046,,,,0.76,435.500828,42585.01506,0,4.890011572,2008,0.93077718,,225.818929,1637.480816
F2_T2_stim_2024_07_03-20_52_35.h5,0,0,12,2120,2225,opto_es,o,59.99,1.06,244.905851,233.2436677,0.138471779,16.66666667,6.749975352,5.555555556,7.048580302,6.749975352,9.225452946,-9.225452946,8.210565922,8.537869819,8.181604704,2.5,2.358490566,11.00236817,1.043794813,-1.043794813,0.49,8.537869819,8.537869819,0.69,437.4728709,42584.64484,0,22.62941045,2120,0.905439528,0.768264789,611.6117826,5611.942049
F2_T2_stim_2024_07_03-20_52_35.h5,0,0,13,2317,2369,opto_es,o,59.99,0.53,91.49610724,175.9540524,0.113691495,1.041666667,1.041666667,1.041666667,1.041666667,1.041666667,8.354538543,-8.354538543,8.354538543,8.354538543,-8.354538543,0.5,0.943396226,10.77538919,0.15745511,0.15745511,0.48,8.354538543,-8.354538543,0.92,438.983925,42583.57845,0,-23.97233435,2317,0.964034671,,273.7433652,3666.082741
F2_T2_stim_2024_07_03-20_52_35.h5,0,0,14,2435,2524,opto_es,o,59.99,0.9,269.7059047,303.0403424,0.224615548,16.66666667,11.73007246,14.58333333,11.73007246,11.73007246,7.303687165,-7.303687165,5.525684653,5.981042844,-1.043028431,2.0,2.222222222,9.788481264,0.021089591,0.021089591,0.46,7.039063069,7.039063069,0.66,439.2162253,42583.57215,0,-38.7316106,2435,0.881745866,-0.699386065,469.4412047,4589.855968
F2_T2_stim_2024_07_03-20_52_35.h5,0,0,30,4781,4834,opto_es,o,59.99,0.54,66.67587999,125.8035471,0.069611448,8.333333333,4.888167388,4.545454545,4.888167388,4.888167388,8.04964611,-8.04964611,6.816657748,7.315216313,-7.315216313,1.5,2.777777778,10.03989079,1.22821212,1.22821212,0.28,7.315216313,-7.315216313,0.81,434.5130934,42585.05247,0,-44.39990082,4781,0.802913075,0.695141552,231.6944319,1136.284322
F2_T2_stim_2024_07_03-20_52_35.h5,0,0,15,2610,2663,opto_es,o,59.99,0.54,257.7882834,486.3929876,0.362256414,,,,,,,,,,,0.0,0.0,9.8919238,0.160989157,-0.160989157,,,,0.86,439.4728425,42584.9129,0,-12.91963608,2610,0.993729785,,285.6452293,6167.102106
F2_T2_stim_2024_07_03-20_52_35.h5,0,0,17,2825,2870,opto_es,o,59.99,0.46,176.5231578,392.273684,0.295002817,,,,,,,,,,,0.0,0.0,10.56725303,0.143416934,-0.143416934,,,,0.71,439.3507661,42582.22056,0,-29.25947934,2825,0.821635403,,225.0179932,5872.067843
F2_T2_stim_2024_07_03-20_52_35.h5,0,0,18,2942,2993,opto_es,o,59.99,0.52,187.9572801,368.5436865,0.265193427,1.041666667,1.041666667,1.041666667,1.041666667,1.041666667,5.437629399,-5.437629399,5.437629399,5.437629399,-5.437629399,0.5,0.961538462,10.29589567,0.034577503,-0.034577503,0.48,5.437629399,-5.437629399,0.72,439.2761974,42583.43248,0,-41.83617721,2942,0.788432829,,271.1064691,6606.037811
F2_T2_stim_2024_07_03-20_52_35.h5,0,0,19,3057,3135,opto_es,o,59.99,0.79,199.4479251,255.7024681,0.149936856,5.555555556,2.982993598,2.173913043,2.982993598,2.982993598,6.184234722,6.184234722,5.012462442,5.875837115,-2.97731549,1.5,1.898734177,10.94820428,0.771324539,0.771324539,0.41,6.184234722,6.184234722,0.64,438.0497413,42584.37248,0,-17.01995194,3057,0.796814156,-0.950131646,368.1647704,4907.871877
F2_T2_stim_2024_07_03-20_52_35.h5,0,0,20,3261,3351,opto_es,o,59.99,0.91,228.9891821,254.4324246,0.170712712,16.66666667,6.512975561,1.851851852,6.512975561,6.512975561,8.06414729,-8.06414729,7.401187466,8.008696373,-6.130718733,1.5,1.648351648,10.28328502,0.071874677,0.071874677,0.49,8.06414729,-8.06414729,1.26,438.8065689,42586.18811,0,-45.07750746,3261,0.912594396,-0.993123772,483.8305054,3203.171057
F2_T2_stim_2024_07_03-20_52_35.h5,0,0,21,3432,3478,opto_es,o,59.99,0.47,151.0000371,328.2609502,0.23986042,2.5,2.44047619,2.44047619,2.44047619,2.44047619,5.748021691,-5.748021691,3.702209596,3.702209596,-3.702209596,1.0,2.127659574,9.226285487,0.118804933,0.118804933,0.2,5.748021691,-5.748021691,0.81,438.3217386,42587.14693,0,-2.303254703,3432,0.856403094,0.288168276,202.0217717,4073.629901
F2_T2_stim_2024_07_03-20_52_35.h5,0,0,22,3560,3669,opto_es,o,59.99,1.1,181.5406115,166.5510197,0.103121577,5.555555556,3.223473787,3.137254902,3.223473787,3.223473787,9.247728999,-9.247728999,7.043705398,6.550943608,-0.31880227,2.0,1.818181818,10.89521064,0.108785887,-0.108785887,0.47,5.825205376,5.825205376,0.82,437.0588915,42587.16721,0,-47.54397466,3560,0.815625789,-1.109456148,533.1072974,4664.493137
F2_T2_stim_2024_07_03-20_52_35.h5,0,0,23,3747,3841,opto_es,o,59.99,0.95,304.5608357,324.000889,0.212955522,16.66666667,7.542735043,5.0,7.542735043,7.542735043,9.438957996,-9.438957996,7.563450875,7.322469074,5.928925556,1.5,1.578947368,11.11088655,0.963073677,0.963073677,0.52,5.928925556,5.928925556,0.78,436.5841671,42584.65912,0,-77.0873511,3747,0.737698084,-1.592018302,500.7412968,7608.850512
F2_T2_stim_2024_07_03-20_52_35.h5,0,0,24,3934,3984,opto_es,o,59.99,0.51,71.59294542,143.1858908,0.090093243,2.173913043,2.173913043,2.173913043,2.173913043,2.173913043,8.140404127,8.140404127,8.140404127,8.140404127,8.140404127,0.5,0.980392157,9.76534386,0.248186541,0.248186541,0.23,8.140404127,8.140404127,0.93,433.4016354,42584.65018,0,-40.59859929,3934,0.833601381,,250.8132005,2135.676186
F2_T2_stim_2024_07_03-20_52_35.h5,0,0,25,4099,4169,opto_es,o,59.99,0.71,189.276066,270.39438,0.169373935,1.219512195,1.219512195,1.219512195,1.219512195,1.219512195,9.045276217,-9.045276217,9.045276217,9.045276217,-9.045276217,0.5,0.704225352,9.045276217,1.069161034,1.069161034,0.41,9.045276217,-9.045276217,1.15,434.5061922,42587.79628,0,-24.85353518,4099,0.986492557,,340.971752,4302.178673
F2_T2_stim_2024_07_03-20_52_35.h5,0,0,26,4241,4289,opto_es,o,59.99,0.49,41.50529437,86.46936327,0.041579492,2.380952381,2.380952381,2.380952381,2.380952381,2.380952381,5.126698933,-5.126698933,5.126698933,5.126698933,-5.126698933,0.5,1.020408163,10.43125386,0.6624083,0.6624083,0.21,5.126698933,-5.126698933,0.72,433.7613393,42586.01326,0,-37.27738936,4241,0.61109752,,207.2674289,3148.407381
F2_T2_stim_2024_07_03-20_52_35.h5,0,0,27,4339,4425,opto_es,o,59.99,0.87,142.3959877,165.5767299,0.102918232,16.66666667,7.23519536,4.910714286,6.061126374,7.23519536,8.916717591,-8.916717591,5.782938507,6.212563563,-2.591968157,3.0,3.448275862,9.782106132,0.081041845,-0.081041845,0.26,8.391301388,8.391301388,0.5,434.2405471,42585.49471,0,-39.18342443,4339,0.857821544,-0.804630875,371.432749,3078.13447
F2_T2_stim_2024_07_03-20_52_35.h5,0,0,28,4499,4549,opto_es,o,59.99,0.51,53.74571154,107.4914231,0.055381714,,,,,,,,,,,0.0,0.0,8.303586504,0.545916747,0.545916747,,,,0.74,434.2940112,42586.72058,0,-0.673914962,4499,0.841465153,,189.8902174,960.0880984
F2_T2_stim_2024_07_03-20_52_35.h5,0,0,16,2705,2754,opto_es,o,59.99,0.5,226.0382841,461.3026206,0.346537712,,,,,,,,,,,0.0,0.0,12.3891207,0.142411152,0.142411152,,,,0.42,439.4125526,42585.63098,0,-19.05283217,2705,0.780944733,,272.9187197,6832.044223
F2_T2_stim_2024_07_03-20_52_35.h5,0,0,2,254,305,opto_es,o,59.99,0.52,303.4923559,595.0830507,0.421005069,,,,,,,,,,,0.0,0.0,48.86380704,0.204742038,0.204742038,,,,0.78,438.8854544,42578.88821,1,-118.3449736,254,0.353820707,,499.6714513,5914.696615
F2_T2_stim_2024_07_03-20_52_35.h5,0,0,1,69,176,opto_es,o,59.99,1.08,531.4098423,496.6447124,0.358086864,16.66666667,10.46875,12.5,6.319444444,7.511574074,8.40979242,8.40979242,5.769542479,6.443448544,1.270131618,6.0,5.555555556,11.53641805,0.350520158,-0.350520158,0.3,8.114157621,8.114157621,0.37,438.5871978,42576.67287,0,70.31154385,69,0.858660794,-0.7969086,549.6594448,34473.3226
F2_T2_stim_2024_07_03-20_52_35.h5,0,0,0,1,32,opto_es,o,59.99,0.32,115.8381975,373.671605,0.254511531,,,,,,,,,,,0.0,0.0,11.38705193,0.684071509,0.684071509,,,,0.01,439.4728375,42580.90795,0,6.092015955,1,0.864703131,,189.6145555,5462.677368
F2_T1_stim_2024_07_03-20_23_04.h5,0,0,19,5783,5884,opto_es,o,59.99,1.02,127.2038734,125.9444291,0.075002263,16.66666667,12.28377525,12.5,10.29040404,10.3956229,9.048742473,9.048742473,5.045940822,5.485563368,-0.541589137,8.0,7.843137255,9.176382214,0.067203458,-0.067203458,0.22,7.939400281,-7.939400281,1.39,101.9304594,42606.87952,0,-21.0149776,5783,0.986090407,-0.738068075,363.3021462,1447.701613
F1_T5_stim_2024_07_03-16_41_38.h5,0,0,0,6,186,opto_es,o,59.99,1.81,561.4180009,311.8988894,0.188486067,16.66666667,6.649843983,5.208333333,3.487001425,5.049026591,79.3832912,79.3832912,22.02189148,13.63626769,6.185330887,6.0,3.314917127,79.3832912,0.152891559,-0.152891559,0.27,16.3737781,-16.3737781,0.06,-1.275954251,44609.24425,1,1446.674065,6,0.206262273,-2.143172977,1883.819663,6766.154921
F1_T5_stim_2024_07_03-16_41_38.h5,0,0,1,329,393,opto_es,o,59.99,0.65,213.2172448,333.151945,0.203918453,12.5,6.213924964,5.050505051,4.112554113,6.213924964,11.74577765,-11.74577765,4.12485734,2.95411208,0.217081328,3.0,4.615384615,11.74577765,0.022531856,0.022531856,0.18,11.74577765,-11.74577765,1.43,-1.289720996,44607.62076,0,-98.90928755,329,0.419120056,-0.419120056,188.2566285,3766.534062
F1_T5_stim_2024_07_03-16_41_38.h5,0,0,2,538,627,opto_es,o,59.99,0.9,135.4981654,152.2451297,0.094210569,16.66666667,8.501984127,5.555555556,6.197916667,7.141203704,8.926074089,-8.926074089,3.89574327,4.008846916,-4.008846916,3.5,3.888888889,11.38587792,0.289253138,-0.289253138,0.3,8.926074089,-8.926074089,1.45,-1.144530265,44609.0168,0,-124.9829855,538,0.469003626,-0.189649473,247.1636705,3036.638131
F1_T5_stim_2024_07_03-16_41_38.h5,0,0,3,678,752,opto_es,o,59.99,0.75,192.1006765,259.5955088,0.163303156,6.25,3.842592593,2.777777778,3.842592593,3.842592593,10.69818548,-10.69818548,5.255848153,3.658919729,-3.658919729,1.5,2.0,15.01303965,0.029652069,-0.029652069,0.2,10.69818548,-10.69818548,0.51,-1.264006583,44608.09883,0,-117.059888,678,0.280958948,0.342013114,198.7204392,2836.036043
F1_T5_stim_2024_07_03-16_41_38.h5,0,0,4,3175,3372,opto_es,o,59.99,1.98,414.2000106,210.2538125,0.12894249,16.66666667,8.628465552,5.555555556,3.401875902,4.582732083,16.4891606,-16.4891606,6.876994902,6.152605281,-6.152605281,6.5,3.282828283,20.77102613,0.029813233,-0.029813233,0.55,7.519975891,-7.519975891,24.23,-0.948070572,44610.8914,0,-417.6979409,3175,0.840572807,-0.279601194,1043.72309,4631.151956
F2_T1_stim_2024_07_03-20_23_04.h5,0,0,0,4,20,opto_es,o,59.99,0.17,18.9423581,118.3897381,0.083134165,,,,,,,,,,,0.0,0.0,3.508643574,0.921105837,0.921105837,,,,0.04,103.8112557,42611.79647,0,51.09014104,4,-0.682221257,,51.09014104,3295.444696
F2_T1_stim_2024_07_03-20_23_04.h5,0,0,1,55,67,opto_es,o,59.99,0.13,13.62762049,113.563504,0.069489966,,,,,,,,,,,0.0,0.0,2.874928611,0.869273517,0.869273517,,,,0.35,103.1337395,42608.43549,0,31.49946634,55,-0.673528807,,31.49946634,1452.234089
F2_T1_stim_2024_07_03-20_23_04.h5,0,0,2,1017,1089,opto_es,o,59.99,0.73,124.2064014,172.5088909,0.103312899,12.5,5.399756494,3.835227273,5.399756494,5.399756494,25.79000467,-25.79000467,12.40361704,11.8839568,-5.853979741,2.0,2.739726027,27.93850647,0.749543733,0.749543733,0.35,11.65140959,-11.65140959,9.5,102.9319743,42610.26366,1,-77.67755959,1017,0.923098903,-1.039917438,618.7901861,2311.885165
F2_T1_stim_2024_07_03-20_23_04.h5,0,0,3,2147,2158,opto_es,o,59.99,0.12,34.98681763,318.0619784,0.177784849,,,,,,,,,,,0.0,0.0,0.452342324,0.183291219,-0.183291219,,,,10.58,101.1555283,42605.40749,0,-0.182159032,2147,0.403656414,,1.460701689,993.7856805
F2_T1_stim_2024_07_03-20_23_04.h5,0,0,4,2385,2396,opto_es,o,59.99,0.12,5.871813432,53.38012211,0.028666969,,,,,,,,,,,0.0,0.0,0.302783269,0.008075477,0.008075477,,,,2.27,99.30614327,42602.55063,0,-1.259804295,2385,0.397618394,,1.986720287,720.6121052
F2_T1_stim_2024_07_03-20_23_04.h5,0,0,5,2676,2731,opto_es,o,59.99,0.56,88.08602461,160.1564084,0.094329924,16.66666667,9.426523297,10.0,9.426523297,9.426523297,5.949896912,-5.949896912,2.250502713,0.693187798,-0.10842343,1.5,2.678571429,9.26670233,0.1654662,-0.1654662,0.03,0.10842343,-0.10842343,2.8,102.234888,42608.09871,0,1.486893783,2676,0.773954443,-6.393339528,209.1016274,3707.184036
F2_T1_stim_2024_07_03-20_23_04.h5,0,0,7,3038,3116,opto_es,o,59.99,0.79,136.2420291,174.669268,0.108322407,16.66666667,9.021680217,5.555555556,7.110433604,9.021680217,7.806029425,-7.806029425,6.142796363,6.0797718,-4.042460304,2.5,3.164556962,11.32817346,0.013398721,-0.013398721,0.41,7.376680056,-7.376680056,1.15,102.0248139,42607.03293,0,-33.24123222,3038,0.732475465,-0.733262143,340.6907836,2028.090715
F2_T1_stim_2024_07_03-20_23_04.h5,0,0,8,3212,3323,opto_es,o,59.99,1.12,214.6715895,193.3978284,0.111420543,16.66666667,10.54065801,11.25,9.334935897,11.77884615,8.747941524,-8.747941524,5.573597571,5.629743699,2.325080891,7.0,6.25,10.55275881,0.118316038,0.118316038,0.26,4.798037069,-4.798037069,0.96,101.6801062,42606.82123,0,10.60567773,3212,0.961266478,-1.342414531,499.269397,3283.614951
F2_T1_stim_2024_07_03-20_23_04.h5,0,0,9,3535,3668,opto_es,o,59.99,1.34,178.1939742,133.9804318,0.079222623,16.66666667,12.23667597,16.66666667,10.11284722,12.2974537,11.05070079,-11.05070079,5.010324689,5.031099385,-1.486234954,9.5,7.089552239,11.05070079,0.015114625,0.015114625,0.32,5.809167343,-5.809167343,2.12,102.1980578,42607.31798,0,1.765834327,3535,0.918485618,-1.074635719,525.3935454,2398.936389
F2_T1_stim_2024_07_03-20_23_04.h5,0,0,10,3840,3933,opto_es,o,59.99,0.94,139.957451,150.4918828,0.089260157,25.0,12.45949074,12.5,6.753472222,9.363425926,6.203060913,6.203060913,3.76907764,4.390858873,0.251244329,6.0,6.382978723,7.620535667,0.006627413,-0.006627413,0.3,5.61461191,-5.61461191,1.72,101.9927091,42606.87737,0,7.439127424,3840,0.990752718,-1.10480671,282.6027383,1856.410715
F2_T1_stim_2024_07_03-20_23_04.h5,0,0,11,4080,4180,opto_es,o,59.99,1.01,86.32570984,86.32570984,0.052267738,16.66666667,8.840811966,9.027777778,8.840811966,8.840811966,6.689618381,-6.689618381,4.721926896,4.185954617,-0.049176395,2.0,1.98019802,10.84165226,0.024977472,-0.024977472,0.78,6.689618381,-6.689618381,1.47,101.6077585,42606.1911,0,-11.60383032,4080,0.911306853,-0.664817665,294.2078559,1974.138333
F2_T1_stim_2024_07_03-20_23_04.h5,0,0,12,4256,4375,opto_es,o,59.99,1.2,229.9924693,193.2709826,0.121589593,25.0,12.54080778,16.66666667,9.487179487,11.18589744,8.818855018,8.818855018,6.673958643,6.74149773,-1.442095388,7.5,6.25,10.37333662,0.020505869,-0.020505869,0.39,7.870237089,-7.870237089,0.76,101.2687459,42606.35607,0,-7.731042323,4256,0.91925425,-1.120532319,577.1512519,3383.722397
F2_T1_stim_2024_07_03-20_23_04.h5,0,0,13,4445,4510,opto_es,o,59.99,0.66,106.0408881,163.1398279,0.100828927,6.25,5.075396825,5.0,5.094246032,5.075396825,10.37063467,10.37063467,6.834654239,7.424613331,-2.045999144,2.5,3.787878788,11.49986001,0.151962316,0.151962316,0.08,2.045999144,-2.045999144,0.7,101.7108085,42606.54356,0,10.25925925,4445,0.901805297,-5.068738521,254.2539831,1749.686093
F2_T1_stim_2024_07_03-20_23_04.h5,0,0,14,4641,4718,opto_es,o,59.99,0.78,67.7638826,88.00504234,0.053606034,16.66666667,11.93287037,16.66666667,9.973958333,12.20486111,8.075425679,-8.075425679,5.110005737,5.404290436,1.961606547,4.5,5.769230769,10.65044619,0.012337378,0.012337378,0.32,7.688908925,7.688908925,1.31,102.6665163,42607.98682,0,-23.00623173,4641,0.850143766,-0.955831957,288.9902613,1517.087207
F2_T1_stim_2024_07_03-20_23_04.h5,0,0,15,4826,4960,opto_es,o,59.99,1.35,171.9516492,128.3221263,0.075693246,16.66666667,9.585222978,9.027777778,5.076058201,7.087742504,11.25255323,-11.25255323,8.329676621,8.392693667,0.683933266,7.0,5.185185185,11.87255777,0.115831395,0.115831395,0.27,9.155524624,9.155524624,1.08,102.0549411,42607.2109,0,-88.78446709,4826,0.868174069,-0.777923011,719.2935934,1766.839399
F2_T1_stim_2024_07_03-20_23_04.h5,0,0,16,5126,5233,opto_es,o,59.99,1.08,129.1295178,120.6817924,0.06957864,16.66666667,8.853438228,8.522727273,8.445512821,6.943473193,12.93664736,-12.93664736,7.926450111,8.193199361,-0.249247358,4.0,3.703703704,12.93664736,0.014755063,0.014755063,0.39,12.42585182,-12.42585182,1.66,101.7300085,42606.69035,0,-83.23607209,5126,0.699291635,-0.389790686,492.7563998,2284.248189
F2_T1_stim_2024_07_03-20_23_04.h5,0,0,17,5344,5491,opto_es,o,59.99,1.48,162.8866047,110.8072141,0.065544202,16.66666667,10.48504274,12.5,7.425213675,6.431623932,12.83926772,-12.83926772,8.977700326,9.232936692,-1.325077618,10.0,6.756756757,12.83926772,0.011839694,-0.011839694,0.26,10.6658222,-10.6658222,1.11,102.0716671,42607.55702,0,-82.97784603,5344,0.816538832,-0.922246962,866.4062148,3523.911325
F2_T1_stim_2024_07_03-20_23_04.h5,0,0,18,5572,5644,opto_es,o,59.99,0.73,201.319033,279.6097681,0.173734219,16.66666667,9.566080055,10.0,7.057453416,9.566080055,10.9344054,10.9344054,7.344002301,7.603601891,7.113148726,3.0,4.109589041,14.31886232,0.018467107,0.018467107,0.46,10.36540112,10.36540112,0.81,101.4233722,42608.01107,0,-25.50878836,5572,0.763636465,0.918775445,404.4544843,4052.929983
F2_T1_stim_2024_07_03-20_23_04.h5,0,0,6,2882,2923,opto_es,o,59.99,0.42,54.52440288,132.9863485,0.081595288,12.5,6.985294118,6.985294118,6.985294118,6.985294118,1.783748916,-1.783748916,1.206396128,1.206396128,-0.577352787,1.0,2.380952381,8.622378676,0.014355026,-0.014355026,0.04,0.629043341,0.629043341,1.51,101.8441003,42606.64745,0,-10.22105382,2882,0.982152888,-2.835653443,128.4022927,1933.949432
F1_T5_stim_2024_07_03-16_41_38.h5,0,0,5,3486,3489,opto_es,o,59.99,0.04,0.471595667,15.71985556,0.007216908,,,,,,,,,,,0.0,0.0,1.549065707,0.04614134,-0.04614134,,,,1.14,-0.737713228,44614.54377,0,-1.043124587,3486,0.250062506,,2.178332614,33.34765842
F1_T5_stim_2024_07_03-16_41_38.h5,0,0,6,3562,3631,opto_es,o,59.99,0.7,140.1030224,203.0478586,0.125180237,8.333333333,4.583333333,4.166666667,4.583333333,4.583333333,7.964153174,-7.964153174,6.467359417,6.678514868,-6.678514868,1.5,2.142857143,17.45427094,0.101068292,0.101068292,0.4,6.678514868,-6.678514868,0.73,-1.109333595,44608.71379,0,-43.49246753,3562,0.879224503,1.192503623,371.5353435,3736.708375
F1_T5_stim_2024_07_03-16_41_38.h5,0,0,7,3749,3910,opto_es,o,59.99,1.62,452.7665632,281.2214678,0.170369662,16.66666667,7.378593629,5.555555556,7.228535354,8.985690236,24.20714254,24.20714254,7.878758365,5.21701554,-3.611966013,5.0,3.086419753,24.20714254,0.752468707,-0.752468707,0.44,10.81437807,-10.81437807,1.18,-0.980862424,44609.24824,0,-77.15111329,3749,0.6583062,-0.249113869,1029.630301,6005.953776
F1_T5_stim_2024_07_03-16_41_38.h5,0,0,8,4024,4148,opto_es,o,59.99,1.25,441.3402697,355.9195723,0.217735793,16.66666667,6.325185988,3.571428571,3.420265956,7.141288415,14.57600143,-14.57600143,6.9764533,6.413173106,-6.413173106,3.5,2.8,31.5809478,0.021192415,-0.021192415,0.17,12.0916558,-12.0916558,1.14,-1.120754791,44608.65123,1,-325.9611711,4024,0.561924629,-0.263933444,792.3776214,6778.23991
F1_T5_stim_2024_07_03-16_41_38.h5,0,0,9,4300,4386,opto_es,o,59.99,0.87,185.1133111,215.2480361,0.134794106,16.66666667,7.241013072,5.555555556,6.55126634,7.241013072,5.175031199,-5.175031199,2.821350708,3.349734395,0.945621871,2.5,2.873563218,18.61244158,0.002368831,0.002368831,0.48,3.349734395,3.349734395,1.52,-1.144011684,44608.42209,0,-95.84233199,4300,0.902393115,-1.544907921,370.1097387,3548.29127
F1_T5_stim_2024_07_03-16_41_38.h5,0,0,10,4405,4470,opto_es,o,59.99,0.66,140.7781391,216.5817524,0.132571098,16.66666667,8.192640693,7.142857143,6.074134199,8.192640693,30.39522682,30.39522682,10.97793912,4.164994759,-3.194067929,2.5,3.787878788,30.39522682,0.485367239,-0.485367239,0.22,15.31587191,-15.31587191,0.19,-1.115963657,44609.6082,1,139.2139394,4405,0.503890693,-1.984557392,489.3778412,7315.833059
F1_T5_stim_2024_07_03-16_41_38.h5,0,0,11,4628,4634,opto_es,o,59.99,0.07,8.249340302,137.489005,0.126252098,,,,,,,,,,,0.0,0.0,0.654522228,0.450213066,0.450213066,,,,1.58,0.121677049,44613.26306,0,-0.08314197,4628,0.921886672,,2.10721979,2952.57402
F1_T5_stim_2024_07_03-16_41_38.h5,0,0,12,4650,4653,opto_es,o,59.99,0.04,17.7744393,592.4813099,0.272002309,,,,,,,,,,,0.0,0.0,0.845628676,0.350928467,-0.350928467,,,,0.16,-1.239212986,44607.7915,0,-0.482207908,4650,0.358344377,,1.390013076,1189.967101
