BoutStart,BoutEnd,Trial_ID,Condition,source_file
5063,5081,F11_pre_t2_2025_04_27-01_52_02.h5,es_alone,C:\Maha\DATA\electric_stim\tracking_bout_detection\globalParametersInsideCategories.csv
5114,5134,F11_pre_t2_2025_04_27-01_52_02.h5,es_alone,C:\Maha\DATA\electric_stim\tracking_bout_detection\globalParametersInsideCategories.csv
5213,5242,F11_pre_t2_2025_04_27-01_52_02.h5,es_alone,C:\Maha\DATA\electric_stim\tracking_bout_detection\globalParametersInsideCategories.csv
5296,5327,F11_pre_t2_2025_04_27-01_52_02.h5,es_alone,C:\Maha\DATA\electric_stim\tracking_bout_detection\globalParametersInsideCategories.csv
5381,5427,F11_pre_t2_2025_04_27-01_52_02.h5,es_alone,C:\Maha\DATA\electric_stim\tracking_bout_detection\globalParametersInsideCategories.csv
5460,5493,F11_pre_t2_2025_04_27-01_52_02.h5,es_alone,C:\Maha\DATA\electric_stim\tracking_bout_detection\globalParametersInsideCategories.csv
5551,5577,F11_pre_t2_2025_04_27-01_52_02.h5,es_alone,C:\Maha\DATA\electric_stim\tracking_bout_detection\globalParametersInsideCategories.csv
5608,5642,F11_pre_t2_2025_04_27-01_52_02.h5,es_alone,C:\Maha\DATA\electric_stim\tracking_bout_detection\globalParametersInsideCategories.csv
5683,5716,F11_pre_t2_2025_04_27-01_52_02.h5,es_alone,C:\Maha\DATA\electric_stim\tracking_bout_detection\globalParametersInsideCategories.csv
5775,5802,F11_pre_t2_2025_04_27-01_52_02.h5,es_alone,C:\Maha\DATA\electric_stim\tracking_bout_detection\globalParametersInsideCategories.csv
5868,5906,F11_pre_t2_2025_04_27-01_52_02.h5,es_alone,C:\Maha\DATA\electric_stim\tracking_bout_detection\globalParametersInsideCategories.csv
5977,5998,F11_pre_t2_2025_04_27-01_52_02.h5,es_alone,C:\Maha\DATA\electric_stim\tracking_bout_detection\globalParametersInsideCategories.csv
1405,1602,F1_T5_pre_2024_07_03-16_34_42.h5,es,C:\Maha\DATA\electric_stim\tracking_bout_detection\combined_locomotor_data_1.csv
1623,1639,F1_T5_pre_2024_07_03-16_34_42.h5,es,C:\Maha\DATA\electric_stim\tracking_bout_detection\combined_locomotor_data_1.csv
1669,1680,F1_T5_pre_2024_07_03-16_34_42.h5,es,C:\Maha\DATA\electric_stim\tracking_bout_detection\combined_locomotor_data_1.csv
1717,1727,F1_T5_pre_2024_07_03-16_34_42.h5,es,C:\Maha\DATA\electric_stim\tracking_bout_detection\combined_locomotor_data_1.csv
1744,1820,F1_T5_pre_2024_07_03-16_34_42.h5,es,C:\Maha\DATA\electric_stim\tracking_bout_detection\combined_locomotor_data_1.csv
1856,2053,F1_T5_pre_2024_07_03-16_34_42.h5,es,C:\Maha\DATA\electric_stim\tracking_bout_detection\combined_locomotor_data_1.csv
2084,2087,F1_T5_pre_2024_07_03-16_34_42.h5,es,C:\Maha\DATA\electric_stim\tracking_bout_detection\combined_locomotor_data_1.csv
2124,2128,F1_T5_pre_2024_07_03-16_34_42.h5,es,C:\Maha\DATA\electric_stim\tracking_bout_detection\combined_locomotor_data_1.csv
2177,2181,F1_T5_pre_2024_07_03-16_34_42.h5,es,C:\Maha\DATA\electric_stim\tracking_bout_detection\combined_locomotor_data_1.csv
2514,2577,F1_T5_pre_2024_07_03-16_34_42.h5,es,C:\Maha\DATA\electric_stim\tracking_bout_detection\combined_locomotor_data_1.csv
2670,2676,F1_T5_pre_2024_07_03-16_34_42.h5,es,C:\Maha\DATA\electric_stim\tracking_bout_detection\combined_locomotor_data_1.csv
2765,2901,F1_T5_pre_2024_07_03-16_34_42.h5,es,C:\Maha\DATA\electric_stim\tracking_bout_detection\combined_locomotor_data_1.csv
3136,3202,F1_T5_pre_2024_07_03-16_34_42.h5,es,C:\Maha\DATA\electric_stim\tracking_bout_detection\combined_locomotor_data_1.csv
3450,3545,F1_T5_pre_2024_07_03-16_34_42.h5,es,C:\Maha\DATA\electric_stim\tracking_bout_detection\combined_locomotor_data_1.csv
4327,4416,F1_T5_pre_2024_07_03-16_34_42.h5,es,C:\Maha\DATA\electric_stim\tracking_bout_detection\combined_locomotor_data_1.csv
4450,4453,F1_T5_pre_2024_07_03-16_34_42.h5,es,C:\Maha\DATA\electric_stim\tracking_bout_detection\combined_locomotor_data_1.csv
4812,4992,F1_T5_pre_2024_07_03-16_34_42.h5,es,C:\Maha\DATA\electric_stim\tracking_bout_detection\combined_locomotor_data_1.csv
5133,5137,F1_T5_pre_2024_07_03-16_34_42.h5,es,C:\Maha\DATA\electric_stim\tracking_bout_detection\combined_locomotor_data_1.csv
5235,5238,F1_T5_pre_2024_07_03-16_34_42.h5,es,C:\Maha\DATA\electric_stim\tracking_bout_detection\combined_locomotor_data_1.csv
5260,5263,F1_T5_pre_2024_07_03-16_34_42.h5,es,C:\Maha\DATA\electric_stim\tracking_bout_detection\combined_locomotor_data_1.csv
5355,5359,F1_T5_pre_2024_07_03-16_34_42.h5,es,C:\Maha\DATA\electric_stim\tracking_bout_detection\combined_locomotor_data_1.csv
5378,5381,F1_T5_pre_2024_07_03-16_34_42.h5,es,C:\Maha\DATA\electric_stim\tracking_bout_detection\combined_locomotor_data_1.csv
5473,5479,F1_T5_pre_2024_07_03-16_34_42.h5,es,C:\Maha\DATA\electric_stim\tracking_bout_detection\combined_locomotor_data_1.csv
5497,5503,F1_T5_pre_2024_07_03-16_34_42.h5,es,C:\Maha\DATA\electric_stim\tracking_bout_detection\combined_locomotor_data_1.csv
5597,5671,F1_T5_pre_2024_07_03-16_34_42.h5,es,C:\Maha\DATA\electric_stim\tracking_bout_detection\combined_locomotor_data_1.csv
6,186,F1_T5_stim_2024_07_03-16_41_38.h5,opto_es,C:\Maha\DATA\electric_stim\tracking_bout_detection\combined_locomotor_data_1.csv
329,393,F1_T5_stim_2024_07_03-16_41_38.h5,opto_es,C:\Maha\DATA\electric_stim\tracking_bout_detection\combined_locomotor_data_1.csv
538,627,F1_T5_stim_2024_07_03-16_41_38.h5,opto_es,C:\Maha\DATA\electric_stim\tracking_bout_detection\combined_locomotor_data_1.csv
678,752,F1_T5_stim_2024_07_03-16_41_38.h5,opto_es,C:\Maha\DATA\electric_stim\tracking_bout_detection\combined_locomotor_data_1.csv
3175,3372,F1_T5_stim_2024_07_03-16_41_38.h5,opto_es,C:\Maha\DATA\electric_stim\tracking_bout_detection\combined_locomotor_data_1.csv
3486,3489,F1_T5_stim_2024_07_03-16_41_38.h5,opto_es,C:\Maha\DATA\electric_stim\tracking_bout_detection\combined_locomotor_data_1.csv
3562,3631,F1_T5_stim_2024_07_03-16_41_38.h5,opto_es,C:\Maha\DATA\electric_stim\tracking_bout_detection\combined_locomotor_data_1.csv
3749,3910,F1_T5_stim_2024_07_03-16_41_38.h5,opto_es,C:\Maha\DATA\electric_stim\tracking_bout_detection\combined_locomotor_data_1.csv
4024,4148,F1_T5_stim_2024_07_03-16_41_38.h5,opto_es,C:\Maha\DATA\electric_stim\tracking_bout_detection\combined_locomotor_data_1.csv
4300,4386,F1_T5_stim_2024_07_03-16_41_38.h5,opto_es,C:\Maha\DATA\electric_stim\tracking_bout_detection\combined_locomotor_data_1.csv
4405,4470,F1_T5_stim_2024_07_03-16_41_38.h5,opto_es,C:\Maha\DATA\electric_stim\tracking_bout_detection\combined_locomotor_data_1.csv
4628,4634,F1_T5_stim_2024_07_03-16_41_38.h5,opto_es,C:\Maha\DATA\electric_stim\tracking_bout_detection\combined_locomotor_data_1.csv
4650,4653,F1_T5_stim_2024_07_03-16_41_38.h5,opto_es,C:\Maha\DATA\electric_stim\tracking_bout_detection\combined_locomotor_data_1.csv
4768,4770,F1_T5_stim_2024_07_03-16_41_38.h5,opto_es,C:\Maha\DATA\electric_stim\tracking_bout_detection\combined_locomotor_data_1.csv
4788,4997,F1_T5_stim_2024_07_03-16_41_38.h5,opto_es,C:\Maha\DATA\electric_stim\tracking_bout_detection\combined_locomotor_data_1.csv
5271,5405,F1_T5_stim_2024_07_03-16_41_38.h5,opto_es,C:\Maha\DATA\electric_stim\tracking_bout_detection\combined_locomotor_data_1.csv
5487,5542,F1_T5_stim_2024_07_03-16_41_38.h5,opto_es,C:\Maha\DATA\electric_stim\tracking_bout_detection\combined_locomotor_data_1.csv
5675,5755,F1_T5_stim_2024_07_03-16_41_38.h5,opto_es,C:\Maha\DATA\electric_stim\tracking_bout_detection\combined_locomotor_data_1.csv
5775,5777,F1_T5_stim_2024_07_03-16_41_38.h5,opto_es,C:\Maha\DATA\electric_stim\tracking_bout_detection\combined_locomotor_data_1.csv
5827,5914,F1_T5_stim_2024_07_03-16_41_38.h5,opto_es,C:\Maha\DATA\electric_stim\tracking_bout_detection\combined_locomotor_data_1.csv
5961,5985,F1_T5_stim_2024_07_03-16_41_38.h5,opto_es,C:\Maha\DATA\electric_stim\tracking_bout_detection\combined_locomotor_data_1.csv
40,94,F2_T1_pre_2024_07_03-20_01_12.h5,es,C:\Maha\DATA\electric_stim\tracking_bout_detection\combined_locomotor_data_1.csv
181,223,F2_T1_pre_2024_07_03-20_01_12.h5,es,C:\Maha\DATA\electric_stim\tracking_bout_detection\combined_locomotor_data_1.csv
310,364,F2_T1_pre_2024_07_03-20_01_12.h5,es,C:\Maha\DATA\electric_stim\tracking_bout_detection\combined_locomotor_data_1.csv
494,553,F2_T1_pre_2024_07_03-20_01_12.h5,es,C:\Maha\DATA\electric_stim\tracking_bout_detection\combined_locomotor_data_1.csv
636,694,F2_T1_pre_2024_07_03-20_01_12.h5,es,C:\Maha\DATA\electric_stim\tracking_bout_detection\combined_locomotor_data_1.csv
789,887,F2_T1_pre_2024_07_03-20_01_12.h5,es,C:\Maha\DATA\electric_stim\tracking_bout_detection\combined_locomotor_data_1.csv
976,1024,F2_T1_pre_2024_07_03-20_01_12.h5,es,C:\Maha\DATA\electric_stim\tracking_bout_detection\combined_locomotor_data_1.csv
1097,1153,F2_T1_pre_2024_07_03-20_01_12.h5,es,C:\Maha\DATA\electric_stim\tracking_bout_detection\combined_locomotor_data_1.csv
1234,1288,F2_T1_pre_2024_07_03-20_01_12.h5,es,C:\Maha\DATA\electric_stim\tracking_bout_detection\combined_locomotor_data_1.csv
1325,1397,F2_T1_pre_2024_07_03-20_01_12.h5,es,C:\Maha\DATA\electric_stim\tracking_bout_detection\combined_locomotor_data_1.csv
1489,1595,F2_T1_pre_2024_07_03-20_01_12.h5,es,C:\Maha\DATA\electric_stim\tracking_bout_detection\combined_locomotor_data_1.csv
1688,1754,F2_T1_pre_2024_07_03-20_01_12.h5,es,C:\Maha\DATA\electric_stim\tracking_bout_detection\combined_locomotor_data_1.csv
1861,1937,F2_T1_pre_2024_07_03-20_01_12.h5,es,C:\Maha\DATA\electric_stim\tracking_bout_detection\combined_locomotor_data_1.csv
2025,2079,F2_T1_pre_2024_07_03-20_01_12.h5,es,C:\Maha\DATA\electric_stim\tracking_bout_detection\combined_locomotor_data_1.csv
2201,2272,F2_T1_pre_2024_07_03-20_01_12.h5,es,C:\Maha\DATA\electric_stim\tracking_bout_detection\combined_locomotor_data_1.csv
2388,2454,F2_T1_pre_2024_07_03-20_01_12.h5,es,C:\Maha\DATA\electric_stim\tracking_bout_detection\combined_locomotor_data_1.csv
2546,2637,F2_T1_pre_2024_07_03-20_01_12.h5,es,C:\Maha\DATA\electric_stim\tracking_bout_detection\combined_locomotor_data_1.csv
2718,2785,F2_T1_pre_2024_07_03-20_01_12.h5,es,C:\Maha\DATA\electric_stim\tracking_bout_detection\combined_locomotor_data_1.csv
2888,2988,F2_T1_pre_2024_07_03-20_01_12.h5,es,C:\Maha\DATA\electric_stim\tracking_bout_detection\combined_locomotor_data_1.csv
3090,3173,F2_T1_pre_2024_07_03-20_01_12.h5,es,C:\Maha\DATA\electric_stim\tracking_bout_detection\combined_locomotor_data_1.csv
3269,3324,F2_T1_pre_2024_07_03-20_01_12.h5,es,C:\Maha\DATA\electric_stim\tracking_bout_detection\combined_locomotor_data_1.csv
3380,3433,F2_T1_pre_2024_07_03-20_01_12.h5,es,C:\Maha\DATA\electric_stim\tracking_bout_detection\combined_locomotor_data_1.csv
3518,3571,F2_T1_pre_2024_07_03-20_01_12.h5,es,C:\Maha\DATA\electric_stim\tracking_bout_detection\combined_locomotor_data_1.csv
3640,3712,F2_T1_pre_2024_07_03-20_01_12.h5,es,C:\Maha\DATA\electric_stim\tracking_bout_detection\combined_locomotor_data_1.csv
3779,3827,F2_T1_pre_2024_07_03-20_01_12.h5,es,C:\Maha\DATA\electric_stim\tracking_bout_detection\combined_locomotor_data_1.csv
3964,4073,F2_T1_pre_2024_07_03-20_01_12.h5,es,C:\Maha\DATA\electric_stim\tracking_bout_detection\combined_locomotor_data_1.csv
4191,4244,F2_T1_pre_2024_07_03-20_01_12.h5,es,C:\Maha\DATA\electric_stim\tracking_bout_detection\combined_locomotor_data_1.csv
4386,4474,F2_T1_pre_2024_07_03-20_01_12.h5,es,C:\Maha\DATA\electric_stim\tracking_bout_detection\combined_locomotor_data_1.csv
4566,4636,F2_T1_pre_2024_07_03-20_01_12.h5,es,C:\Maha\DATA\electric_stim\tracking_bout_detection\combined_locomotor_data_1.csv
4699,4746,F2_T1_pre_2024_07_03-20_01_12.h5,es,C:\Maha\DATA\electric_stim\tracking_bout_detection\combined_locomotor_data_1.csv
4847,4899,F2_T1_pre_2024_07_03-20_01_12.h5,es,C:\Maha\DATA\electric_stim\tracking_bout_detection\combined_locomotor_data_1.csv
4955,5011,F2_T1_pre_2024_07_03-20_01_12.h5,es,C:\Maha\DATA\electric_stim\tracking_bout_detection\combined_locomotor_data_1.csv
5109,5161,F2_T1_pre_2024_07_03-20_01_12.h5,es,C:\Maha\DATA\electric_stim\tracking_bout_detection\combined_locomotor_data_1.csv
5247,5305,F2_T1_pre_2024_07_03-20_01_12.h5,es,C:\Maha\DATA\electric_stim\tracking_bout_detection\combined_locomotor_data_1.csv
5347,5396,F2_T1_pre_2024_07_03-20_01_12.h5,es,C:\Maha\DATA\electric_stim\tracking_bout_detection\combined_locomotor_data_1.csv
5467,5522,F2_T1_pre_2024_07_03-20_01_12.h5,es,C:\Maha\DATA\electric_stim\tracking_bout_detection\combined_locomotor_data_1.csv
5611,5655,F2_T1_pre_2024_07_03-20_01_12.h5,es,C:\Maha\DATA\electric_stim\tracking_bout_detection\combined_locomotor_data_1.csv
5757,5815,F2_T1_pre_2024_07_03-20_01_12.h5,es,C:\Maha\DATA\electric_stim\tracking_bout_detection\combined_locomotor_data_1.csv
5900,5942,F2_T1_pre_2024_07_03-20_01_12.h5,es,C:\Maha\DATA\electric_stim\tracking_bout_detection\combined_locomotor_data_1.csv
5995,5998,F2_T1_pre_2024_07_03-20_01_12.h5,es,C:\Maha\DATA\electric_stim\tracking_bout_detection\combined_locomotor_data_1.csv
4,20,F2_T1_stim_2024_07_03-20_23_04.h5,opto_es,C:\Maha\DATA\electric_stim\tracking_bout_detection\combined_locomotor_data_1.csv
55,67,F2_T1_stim_2024_07_03-20_23_04.h5,opto_es,C:\Maha\DATA\electric_stim\tracking_bout_detection\combined_locomotor_data_1.csv
1017,1089,F2_T1_stim_2024_07_03-20_23_04.h5,opto_es,C:\Maha\DATA\electric_stim\tracking_bout_detection\combined_locomotor_data_1.csv
2147,2158,F2_T1_stim_2024_07_03-20_23_04.h5,opto_es,C:\Maha\DATA\electric_stim\tracking_bout_detection\combined_locomotor_data_1.csv
2385,2396,F2_T1_stim_2024_07_03-20_23_04.h5,opto_es,C:\Maha\DATA\electric_stim\tracking_bout_detection\combined_locomotor_data_1.csv
2676,2731,F2_T1_stim_2024_07_03-20_23_04.h5,opto_es,C:\Maha\DATA\electric_stim\tracking_bout_detection\combined_locomotor_data_1.csv
2882,2923,F2_T1_stim_2024_07_03-20_23_04.h5,opto_es,C:\Maha\DATA\electric_stim\tracking_bout_detection\combined_locomotor_data_1.csv
3038,3116,F2_T1_stim_2024_07_03-20_23_04.h5,opto_es,C:\Maha\DATA\electric_stim\tracking_bout_detection\combined_locomotor_data_1.csv
3212,3323,F2_T1_stim_2024_07_03-20_23_04.h5,opto_es,C:\Maha\DATA\electric_stim\tracking_bout_detection\combined_locomotor_data_1.csv
3535,3668,F2_T1_stim_2024_07_03-20_23_04.h5,opto_es,C:\Maha\DATA\electric_stim\tracking_bout_detection\combined_locomotor_data_1.csv
3840,3933,F2_T1_stim_2024_07_03-20_23_04.h5,opto_es,C:\Maha\DATA\electric_stim\tracking_bout_detection\combined_locomotor_data_1.csv
4080,4180,F2_T1_stim_2024_07_03-20_23_04.h5,opto_es,C:\Maha\DATA\electric_stim\tracking_bout_detection\combined_locomotor_data_1.csv
4256,4375,F2_T1_stim_2024_07_03-20_23_04.h5,opto_es,C:\Maha\DATA\electric_stim\tracking_bout_detection\combined_locomotor_data_1.csv
4445,4510,F2_T1_stim_2024_07_03-20_23_04.h5,opto_es,C:\Maha\DATA\electric_stim\tracking_bout_detection\combined_locomotor_data_1.csv
4641,4718,F2_T1_stim_2024_07_03-20_23_04.h5,opto_es,C:\Maha\DATA\electric_stim\tracking_bout_detection\combined_locomotor_data_1.csv
4826,4960,F2_T1_stim_2024_07_03-20_23_04.h5,opto_es,C:\Maha\DATA\electric_stim\tracking_bout_detection\combined_locomotor_data_1.csv
5126,5233,F2_T1_stim_2024_07_03-20_23_04.h5,opto_es,C:\Maha\DATA\electric_stim\tracking_bout_detection\combined_locomotor_data_1.csv
5344,5491,F2_T1_stim_2024_07_03-20_23_04.h5,opto_es,C:\Maha\DATA\electric_stim\tracking_bout_detection\combined_locomotor_data_1.csv
5572,5644,F2_T1_stim_2024_07_03-20_23_04.h5,opto_es,C:\Maha\DATA\electric_stim\tracking_bout_detection\combined_locomotor_data_1.csv
5783,5884,F2_T1_stim_2024_07_03-20_23_04.h5,opto_es,C:\Maha\DATA\electric_stim\tracking_bout_detection\combined_locomotor_data_1.csv
1,45,F2_T2_pre_2024_07_03-20_45_56.h5,es,C:\Maha\DATA\electric_stim\tracking_bout_detection\combined_locomotor_data_1.csv
150,208,F2_T2_pre_2024_07_03-20_45_56.h5,es,C:\Maha\DATA\electric_stim\tracking_bout_detection\combined_locomotor_data_1.csv
281,323,F2_T2_pre_2024_07_03-20_45_56.h5,es,C:\Maha\DATA\electric_stim\tracking_bout_detection\combined_locomotor_data_1.csv
377,454,F2_T2_pre_2024_07_03-20_45_56.h5,es,C:\Maha\DATA\electric_stim\tracking_bout_detection\combined_locomotor_data_1.csv
526,602,F2_T2_pre_2024_07_03-20_45_56.h5,es,C:\Maha\DATA\electric_stim\tracking_bout_detection\combined_locomotor_data_1.csv
642,691,F2_T2_pre_2024_07_03-20_45_56.h5,es,C:\Maha\DATA\electric_stim\tracking_bout_detection\combined_locomotor_data_1.csv
849,953,F2_T2_pre_2024_07_03-20_45_56.h5,es,C:\Maha\DATA\electric_stim\tracking_bout_detection\combined_locomotor_data_1.csv
1058,1095,F2_T2_pre_2024_07_03-20_45_56.h5,es,C:\Maha\DATA\electric_stim\tracking_bout_detection\combined_locomotor_data_1.csv
1146,1181,F2_T2_pre_2024_07_03-20_45_56.h5,es,C:\Maha\DATA\electric_stim\tracking_bout_detection\combined_locomotor_data_1.csv
1243,1332,F2_T2_pre_2024_07_03-20_45_56.h5,es,C:\Maha\DATA\electric_stim\tracking_bout_detection\combined_locomotor_data_1.csv
1397,1471,F2_T2_pre_2024_07_03-20_45_56.h5,es,C:\Maha\DATA\electric_stim\tracking_bout_detection\combined_locomotor_data_1.csv
1524,1565,F2_T2_pre_2024_07_03-20_45_56.h5,es,C:\Maha\DATA\electric_stim\tracking_bout_detection\combined_locomotor_data_1.csv
1645,1695,F2_T2_pre_2024_07_03-20_45_56.h5,es,C:\Maha\DATA\electric_stim\tracking_bout_detection\combined_locomotor_data_1.csv
1759,1814,F2_T2_pre_2024_07_03-20_45_56.h5,es,C:\Maha\DATA\electric_stim\tracking_bout_detection\combined_locomotor_data_1.csv
1889,1949,F2_T2_pre_2024_07_03-20_45_56.h5,es,C:\Maha\DATA\electric_stim\tracking_bout_detection\combined_locomotor_data_1.csv
2060,2105,F2_T2_pre_2024_07_03-20_45_56.h5,es,C:\Maha\DATA\electric_stim\tracking_bout_detection\combined_locomotor_data_1.csv
2156,2196,F2_T2_pre_2024_07_03-20_45_56.h5,es,C:\Maha\DATA\electric_stim\tracking_bout_detection\combined_locomotor_data_1.csv
2265,2330,F2_T2_pre_2024_07_03-20_45_56.h5,es,C:\Maha\DATA\electric_stim\tracking_bout_detection\combined_locomotor_data_1.csv
2378,2441,F2_T2_pre_2024_07_03-20_45_56.h5,es,C:\Maha\DATA\electric_stim\tracking_bout_detection\combined_locomotor_data_1.csv
2506,2545,F2_T2_pre_2024_07_03-20_45_56.h5,es,C:\Maha\DATA\electric_stim\tracking_bout_detection\combined_locomotor_data_1.csv
2578,2637,F2_T2_pre_2024_07_03-20_45_56.h5,es,C:\Maha\DATA\electric_stim\tracking_bout_detection\combined_locomotor_data_1.csv
2788,2839,F2_T2_pre_2024_07_03-20_45_56.h5,es,C:\Maha\DATA\electric_stim\tracking_bout_detection\combined_locomotor_data_1.csv
2892,2941,F2_T2_pre_2024_07_03-20_45_56.h5,es,C:\Maha\DATA\electric_stim\tracking_bout_detection\combined_locomotor_data_1.csv
2993,3097,F2_T2_pre_2024_07_03-20_45_56.h5,es,C:\Maha\DATA\electric_stim\tracking_bout_detection\combined_locomotor_data_1.csv
3147,3181,F2_T2_pre_2024_07_03-20_45_56.h5,es,C:\Maha\DATA\electric_stim\tracking_bout_detection\combined_locomotor_data_1.csv
3242,3296,F2_T2_pre_2024_07_03-20_45_56.h5,es,C:\Maha\DATA\electric_stim\tracking_bout_detection\combined_locomotor_data_1.csv
3384,3469,F2_T2_pre_2024_07_03-20_45_56.h5,es,C:\Maha\DATA\electric_stim\tracking_bout_detection\combined_locomotor_data_1.csv
3543,3592,F2_T2_pre_2024_07_03-20_45_56.h5,es,C:\Maha\DATA\electric_stim\tracking_bout_detection\combined_locomotor_data_1.csv
3634,3675,F2_T2_pre_2024_07_03-20_45_56.h5,es,C:\Maha\DATA\electric_stim\tracking_bout_detection\combined_locomotor_data_1.csv
3754,3812,F2_T2_pre_2024_07_03-20_45_56.h5,es,C:\Maha\DATA\electric_stim\tracking_bout_detection\combined_locomotor_data_1.csv
3867,3915,F2_T2_pre_2024_07_03-20_45_56.h5,es,C:\Maha\DATA\electric_stim\tracking_bout_detection\combined_locomotor_data_1.csv
4009,4088,F2_T2_pre_2024_07_03-20_45_56.h5,es,C:\Maha\DATA\electric_stim\tracking_bout_detection\combined_locomotor_data_1.csv
4159,4211,F2_T2_pre_2024_07_03-20_45_56.h5,es,C:\Maha\DATA\electric_stim\tracking_bout_detection\combined_locomotor_data_1.csv
4302,4347,F2_T2_pre_2024_07_03-20_45_56.h5,es,C:\Maha\DATA\electric_stim\tracking_bout_detection\combined_locomotor_data_1.csv
4403,4446,F2_T2_pre_2024_07_03-20_45_56.h5,es,C:\Maha\DATA\electric_stim\tracking_bout_detection\combined_locomotor_data_1.csv
4499,4556,F2_T2_pre_2024_07_03-20_45_56.h5,es,C:\Maha\DATA\electric_stim\tracking_bout_detection\combined_locomotor_data_1.csv
4660,4721,F2_T2_pre_2024_07_03-20_45_56.h5,es,C:\Maha\DATA\electric_stim\tracking_bout_detection\combined_locomotor_data_1.csv
4759,4811,F2_T2_pre_2024_07_03-20_45_56.h5,es,C:\Maha\DATA\electric_stim\tracking_bout_detection\combined_locomotor_data_1.csv
4905,4951,F2_T2_pre_2024_07_03-20_45_56.h5,es,C:\Maha\DATA\electric_stim\tracking_bout_detection\combined_locomotor_data_1.csv
5001,5042,F2_T2_pre_2024_07_03-20_45_56.h5,es,C:\Maha\DATA\electric_stim\tracking_bout_detection\combined_locomotor_data_1.csv
5112,5168,F2_T2_pre_2024_07_03-20_45_56.h5,es,C:\Maha\DATA\electric_stim\tracking_bout_detection\combined_locomotor_data_1.csv
5267,5303,F2_T2_pre_2024_07_03-20_45_56.h5,es,C:\Maha\DATA\electric_stim\tracking_bout_detection\combined_locomotor_data_1.csv
5374,5435,F2_T2_pre_2024_07_03-20_45_56.h5,es,C:\Maha\DATA\electric_stim\tracking_bout_detection\combined_locomotor_data_1.csv
5520,5575,F2_T2_pre_2024_07_03-20_45_56.h5,es,C:\Maha\DATA\electric_stim\tracking_bout_detection\combined_locomotor_data_1.csv
5642,5693,F2_T2_pre_2024_07_03-20_45_56.h5,es,C:\Maha\DATA\electric_stim\tracking_bout_detection\combined_locomotor_data_1.csv
5757,5803,F2_T2_pre_2024_07_03-20_45_56.h5,es,C:\Maha\DATA\electric_stim\tracking_bout_detection\combined_locomotor_data_1.csv
5884,5952,F2_T2_pre_2024_07_03-20_45_56.h5,es,C:\Maha\DATA\electric_stim\tracking_bout_detection\combined_locomotor_data_1.csv
1,32,F2_T2_stim_2024_07_03-20_52_35.h5,opto_es,C:\Maha\DATA\electric_stim\tracking_bout_detection\combined_locomotor_data_1.csv
69,176,F2_T2_stim_2024_07_03-20_52_35.h5,opto_es,C:\Maha\DATA\electric_stim\tracking_bout_detection\combined_locomotor_data_1.csv
254,305,F2_T2_stim_2024_07_03-20_52_35.h5,opto_es,C:\Maha\DATA\electric_stim\tracking_bout_detection\combined_locomotor_data_1.csv
409,464,F2_T2_stim_2024_07_03-20_52_35.h5,opto_es,C:\Maha\DATA\electric_stim\tracking_bout_detection\combined_locomotor_data_1.csv
563,648,F2_T2_stim_2024_07_03-20_52_35.h5,opto_es,C:\Maha\DATA\electric_stim\tracking_bout_detection\combined_locomotor_data_1.csv
814,893,F2_T2_stim_2024_07_03-20_52_35.h5,opto_es,C:\Maha\DATA\electric_stim\tracking_bout_detection\combined_locomotor_data_1.csv
923,978,F2_T2_stim_2024_07_03-20_52_35.h5,opto_es,C:\Maha\DATA\electric_stim\tracking_bout_detection\combined_locomotor_data_1.csv
1449,1493,F2_T2_stim_2024_07_03-20_52_35.h5,opto_es,C:\Maha\DATA\electric_stim\tracking_bout_detection\combined_locomotor_data_1.csv
1572,1633,F2_T2_stim_2024_07_03-20_52_35.h5,opto_es,C:\Maha\DATA\electric_stim\tracking_bout_detection\combined_locomotor_data_1.csv
1731,1783,F2_T2_stim_2024_07_03-20_52_35.h5,opto_es,C:\Maha\DATA\electric_stim\tracking_bout_detection\combined_locomotor_data_1.csv
1859,1932,F2_T2_stim_2024_07_03-20_52_35.h5,opto_es,C:\Maha\DATA\electric_stim\tracking_bout_detection\combined_locomotor_data_1.csv
2008,2051,F2_T2_stim_2024_07_03-20_52_35.h5,opto_es,C:\Maha\DATA\electric_stim\tracking_bout_detection\combined_locomotor_data_1.csv
2120,2225,F2_T2_stim_2024_07_03-20_52_35.h5,opto_es,C:\Maha\DATA\electric_stim\tracking_bout_detection\combined_locomotor_data_1.csv
2317,2369,F2_T2_stim_2024_07_03-20_52_35.h5,opto_es,C:\Maha\DATA\electric_stim\tracking_bout_detection\combined_locomotor_data_1.csv
2435,2524,F2_T2_stim_2024_07_03-20_52_35.h5,opto_es,C:\Maha\DATA\electric_stim\tracking_bout_detection\combined_locomotor_data_1.csv
2610,2663,F2_T2_stim_2024_07_03-20_52_35.h5,opto_es,C:\Maha\DATA\electric_stim\tracking_bout_detection\combined_locomotor_data_1.csv
2705,2754,F2_T2_stim_2024_07_03-20_52_35.h5,opto_es,C:\Maha\DATA\electric_stim\tracking_bout_detection\combined_locomotor_data_1.csv
2825,2870,F2_T2_stim_2024_07_03-20_52_35.h5,opto_es,C:\Maha\DATA\electric_stim\tracking_bout_detection\combined_locomotor_data_1.csv
2942,2993,F2_T2_stim_2024_07_03-20_52_35.h5,opto_es,C:\Maha\DATA\electric_stim\tracking_bout_detection\combined_locomotor_data_1.csv
