Time (s),Area Above Baseline (mV·s),Group,Trial_ID
100,-13.71317612,Opsin,140524_F1_C1_t1
100.2,-13.3336525,Opsin,140524_F1_C1_t1
100.4,-13.63806656,Opsin,140524_F1_C1_t1
100.6,-13.94362549,Opsin,140524_F1_C1_t1
100.8,-14.050354,Opsin,140524_F1_C1_t1
101,-14.14767532,Opsin,140524_F1_C1_t1
101.2,-14.23063675,Opsin,140524_F1_C1_t1
101.4,-14.2832196,Opsin,140524_F1_C1_t1
101.6,-14.36196274,Opsin,140524_F1_C1_t1
101.8,-14.41413239,Opsin,140524_F1_C1_t1
102,-14.37649826,Opsin,140524_F1_C1_t1
102.2,-14.46561935,Opsin,140524_F1_C1_t1
102.4,-14.51953201,Opsin,140524_F1_C1_t1
102.6,-14.55737259,Opsin,140524_F1_C1_t1
102.8,-14.55979553,Opsin,140524_F1_C1_t1
103,-14.56853928,Opsin,140524_F1_C1_t1
103.2,-14.46896286,Opsin,140524_F1_C1_t1
103.4,-14.49023926,Opsin,140524_F1_C1_t1
103.6,-14.56805786,Opsin,140524_F1_C1_t1
103.8,-14.58600052,Opsin,140524_F1_C1_t1
104,-14.61559464,Opsin,140524_F1_C1_t1
104.2,-14.6319043,Opsin,140524_F1_C1_t1
104.4,-14.62126877,Opsin,140524_F1_C1_t1
104.6,-14.62618835,Opsin,140524_F1_C1_t1
104.8,-14.61242004,Opsin,140524_F1_C1_t1
105,-14.61554886,Opsin,140524_F1_C1_t1
105.2,-14.61286575,Opsin,140524_F1_C1_t1
105.4,-14.59538284,Opsin,140524_F1_C1_t1
105.6,-14.60524002,Opsin,140524_F1_C1_t1
105.8,-14.59407074,Opsin,140524_F1_C1_t1
106,-14.57882614,Opsin,140524_F1_C1_t1
106.2,-14.59199417,Opsin,140524_F1_C1_t1
106.4,-14.5879538,Opsin,140524_F1_C1_t1
106.6,-14.58157303,Opsin,140524_F1_C1_t1
106.8,-14.56710632,Opsin,140524_F1_C1_t1
107,-14.5691008,Opsin,140524_F1_C1_t1
107.2,-14.57212402,Opsin,140524_F1_C1_t1
107.4,-14.57805862,Opsin,140524_F1_C1_t1
107.6,-14.55742157,Opsin,140524_F1_C1_t1
107.8,-14.5731665,Opsin,140524_F1_C1_t1
108,-14.53348984,Opsin,140524_F1_C1_t1
108.2,-14.56467026,Opsin,140524_F1_C1_t1
108.4,-14.560634,Opsin,140524_F1_C1_t1
108.6,-14.55839447,Opsin,140524_F1_C1_t1
108.8,-14.55710052,Opsin,140524_F1_C1_t1
109,-14.5491156,Opsin,140524_F1_C1_t1
109.2,-14.5514772,Opsin,140524_F1_C1_t1
109.4,-14.56286789,Opsin,140524_F1_C1_t1
109.6,-14.56763275,Opsin,140524_F1_C1_t1
109.8,-14.55240585,Opsin,140524_F1_C1_t1
110,-14.54664764,Opsin,140524_F1_C1_t1
110.2,-14.59750595,Opsin,140524_F1_C1_t1
110.4,-14.55255402,Opsin,140524_F1_C1_t1
110.6,-14.52823486,Opsin,140524_F1_C1_t1
110.8,-14.51541168,Opsin,140524_F1_C1_t1
111,-14.519944,Opsin,140524_F1_C1_t1
111.2,-14.5270459,Opsin,140524_F1_C1_t1
111.4,-14.52789398,Opsin,140524_F1_C1_t1
111.6,-14.52708344,Opsin,140524_F1_C1_t1
111.8,-14.52145935,Opsin,140524_F1_C1_t1
112,-14.52359253,Opsin,140524_F1_C1_t1
112.2,-14.51852005,Opsin,140524_F1_C1_t1
112.4,-14.52055832,Opsin,140524_F1_C1_t1
112.6,-14.51967468,Opsin,140524_F1_C1_t1
112.8,-14.5093895,Opsin,140524_F1_C1_t1
113,-14.51054123,Opsin,140524_F1_C1_t1
113.2,-14.52992508,Opsin,140524_F1_C1_t1
113.4,-14.51872177,Opsin,140524_F1_C1_t1
113.6,-14.5300795,Opsin,140524_F1_C1_t1
113.8,-14.53447388,Opsin,140524_F1_C1_t1
114,-14.53517303,Opsin,140524_F1_C1_t1
114.2,-14.53754364,Opsin,140524_F1_C1_t1
114.4,-14.52959442,Opsin,140524_F1_C1_t1
114.6,-14.52905289,Opsin,140524_F1_C1_t1
114.8,-14.54491943,Opsin,140524_F1_C1_t1
115,-14.54200958,Opsin,140524_F1_C1_t1
115.2,-14.53790619,Opsin,140524_F1_C1_t1
115.4,-14.53363876,Opsin,140524_F1_C1_t1
115.6,-14.52351089,Opsin,140524_F1_C1_t1
115.8,-14.53368576,Opsin,140524_F1_C1_t1
116,-14.52265533,Opsin,140524_F1_C1_t1
116.2,-14.52047562,Opsin,140524_F1_C1_t1
116.4,-14.51083908,Opsin,140524_F1_C1_t1
116.6,-14.52702515,Opsin,140524_F1_C1_t1
116.8,-14.5255983,Opsin,140524_F1_C1_t1
117,-14.51921127,Opsin,140524_F1_C1_t1
117.2,-14.51263596,Opsin,140524_F1_C1_t1
117.4,-14.51746338,Opsin,140524_F1_C1_t1
117.6,-14.52773987,Opsin,140524_F1_C1_t1
117.8,-14.50959824,Opsin,140524_F1_C1_t1
118,-14.50257095,Opsin,140524_F1_C1_t1
118.2,-14.50056412,Opsin,140524_F1_C1_t1
118.4,-14.51483261,Opsin,140524_F1_C1_t1
118.6,-14.51955643,Opsin,140524_F1_C1_t1
118.8,-14.50396729,Opsin,140524_F1_C1_t1
119,-14.515578,Opsin,140524_F1_C1_t1
119.2,-14.50797119,Opsin,140524_F1_C1_t1
119.4,-14.49011871,Opsin,140524_F1_C1_t1
119.6,-14.46655731,Opsin,140524_F1_C1_t1
119.8,-14.46667938,Opsin,140524_F1_C1_t1
120,-14.49860641,Opsin,140524_F1_C1_t1
120.2,-14.52988083,Opsin,140524_F1_C1_t1
120.4,-14.48469986,Opsin,140524_F1_C1_t1
120.6,-14.47728485,Opsin,140524_F1_C1_t1
120.8,-14.47956024,Opsin,140524_F1_C1_t1
121,-14.46243729,Opsin,140524_F1_C1_t1
121.2,-14.47721619,Opsin,140524_F1_C1_t1
121.4,-14.4460347,Opsin,140524_F1_C1_t1
121.6,-14.455867,Opsin,140524_F1_C1_t1
121.8,-14.44914383,Opsin,140524_F1_C1_t1
122,-14.43106857,Opsin,140524_F1_C1_t1
122.2,-14.43702789,Opsin,140524_F1_C1_t1
122.4,-14.41707275,Opsin,140524_F1_C1_t1
122.6,-14.43105713,Opsin,140524_F1_C1_t1
122.8,-14.45323212,Opsin,140524_F1_C1_t1
123,-14.4303212,Opsin,140524_F1_C1_t1
123.2,-14.43813919,Opsin,140524_F1_C1_t1
123.4,-14.43204849,Opsin,140524_F1_C1_t1
123.6,-14.43952225,Opsin,140524_F1_C1_t1
123.8,-14.45694977,Opsin,140524_F1_C1_t1
124,-14.4467009,Opsin,140524_F1_C1_t1
124.2,-14.43357925,Opsin,140524_F1_C1_t1
124.4,-14.44261185,Opsin,140524_F1_C1_t1
124.6,-14.46376938,Opsin,140524_F1_C1_t1
124.8,-14.47415405,Opsin,140524_F1_C1_t1
125,-14.47015945,Opsin,140524_F1_C1_t1
125.2,-14.45482285,Opsin,140524_F1_C1_t1
125.4,-14.46602188,Opsin,140524_F1_C1_t1
125.6,-14.46272842,Opsin,140524_F1_C1_t1
125.8,-14.45441803,Opsin,140524_F1_C1_t1
126,-14.47383698,Opsin,140524_F1_C1_t1
126.2,-14.46024628,Opsin,140524_F1_C1_t1
126.4,-14.46795395,Opsin,140524_F1_C1_t1
126.6,-14.4673233,Opsin,140524_F1_C1_t1
126.8,-14.4712384,Opsin,140524_F1_C1_t1
127,-14.46408752,Opsin,140524_F1_C1_t1
127.2,-14.45178818,Opsin,140524_F1_C1_t1
127.4,-14.47383423,Opsin,140524_F1_C1_t1
127.6,-14.42396088,Opsin,140524_F1_C1_t1
127.8,-14.44071213,Opsin,140524_F1_C1_t1
128,-14.44638885,Opsin,140524_F1_C1_t1
128.2,-14.42920868,Opsin,140524_F1_C1_t1
128.4,-14.41956833,Opsin,140524_F1_C1_t1
128.6,-14.43265671,Opsin,140524_F1_C1_t1
128.8,-14.42285995,Opsin,140524_F1_C1_t1
129,-14.42930328,Opsin,140524_F1_C1_t1
129.2,-14.44811752,Opsin,140524_F1_C1_t1
129.4,-14.42063828,Opsin,140524_F1_C1_t1
129.6,-14.44097717,Opsin,140524_F1_C1_t1
129.8,-14.45000061,Opsin,140524_F1_C1_t1
130,-14.42812881,Opsin,140524_F1_C1_t1
130.2,-14.5010965,Opsin,140524_F1_C1_t1
130.4,-14.45802673,Opsin,140524_F1_C1_t1
130.6,-14.42544159,Opsin,140524_F1_C1_t1
130.8,-14.42612045,Opsin,140524_F1_C1_t1
131,-14.40982971,Opsin,140524_F1_C1_t1
131.2,-14.41562469,Opsin,140524_F1_C1_t1
131.4,-14.44742081,Opsin,140524_F1_C1_t1
131.6,-14.44021698,Opsin,140524_F1_C1_t1
131.8,-14.44487427,Opsin,140524_F1_C1_t1
132,-14.4469017,Opsin,140524_F1_C1_t1
132.2,-14.43566513,Opsin,140524_F1_C1_t1
132.4,-14.44797546,Opsin,140524_F1_C1_t1
132.6,-14.43852036,Opsin,140524_F1_C1_t1
132.8,-14.14827988,Opsin,140524_F1_C1_t1
133,-12.52359482,Opsin,140524_F1_C1_t1
133.2,-13.07633453,Opsin,140524_F1_C1_t1
133.4,-13.75758377,Opsin,140524_F1_C1_t1
133.6,-14.10118607,Opsin,140524_F1_C1_t1
133.8,-14.16151794,Opsin,140524_F1_C1_t1
134,-13.3036171,Opsin,140524_F1_C1_t1
134.2,-12.47313446,Opsin,140524_F1_C1_t1
134.4,-13.2496611,Opsin,140524_F1_C1_t1
134.6,-13.91133636,Opsin,140524_F1_C1_t1
134.8,-14.08309998,Opsin,140524_F1_C1_t1
135,-14.19091721,Opsin,140524_F1_C1_t1
135.2,-14.15145264,Opsin,140524_F1_C1_t1
135.4,-14.1906398,Opsin,140524_F1_C1_t1
135.6,-13.29809357,Opsin,140524_F1_C1_t1
135.8,-12.55741501,Opsin,140524_F1_C1_t1
136,-13.65613358,Opsin,140524_F1_C1_t1
136.2,-14.06262451,Opsin,140524_F1_C1_t1
136.4,-14.09241745,Opsin,140524_F1_C1_t1
136.6,-14.10311172,Opsin,140524_F1_C1_t1
136.8,-13.46535889,Opsin,140524_F1_C1_t1
137,-12.35572952,Opsin,140524_F1_C1_t1
137.2,-13.08592636,Opsin,140524_F1_C1_t1
137.4,-13.90738312,Opsin,140524_F1_C1_t1
137.6,-14.099832,Opsin,140524_F1_C1_t1
137.8,-14.13657806,Opsin,140524_F1_C1_t1
138,-14.14301941,Opsin,140524_F1_C1_t1
138.2,-14.13205154,Opsin,140524_F1_C1_t1
138.4,-13.40911621,Opsin,140524_F1_C1_t1
138.6,-12.71550018,Opsin,140524_F1_C1_t1
138.8,-13.44078644,Opsin,140524_F1_C1_t1
139,-13.9691333,Opsin,140524_F1_C1_t1
139.2,-14.08096634,Opsin,140524_F1_C1_t1
139.4,-14.09318466,Opsin,140524_F1_C1_t1
139.6,-14.14363266,Opsin,140524_F1_C1_t1
139.8,-14.14464691,Opsin,140524_F1_C1_t1
140,-14.14809723,Opsin,140524_F1_C1_t1
140.2,-14.076026,Opsin,140524_F1_C1_t1
140.4,-12.76351547,Opsin,140524_F1_C1_t1
140.6,-12.77032852,Opsin,140524_F1_C1_t1
140.8,-13.63636429,Opsin,140524_F1_C1_t1
141,-14.04380554,Opsin,140524_F1_C1_t1
141.2,-14.10721588,Opsin,140524_F1_C1_t1
141.4,-14.16551819,Opsin,140524_F1_C1_t1
141.6,-13.89582413,Opsin,140524_F1_C1_t1
141.8,-12.67400711,Opsin,140524_F1_C1_t1
142,-13.34800232,Opsin,140524_F1_C1_t1
142.2,-13.97491074,Opsin,140524_F1_C1_t1
142.4,-14.09996185,Opsin,140524_F1_C1_t1
142.6,-14.16514221,Opsin,140524_F1_C1_t1
142.8,-14.08460068,Opsin,140524_F1_C1_t1
143,-14.12098785,Opsin,140524_F1_C1_t1
143.2,-14.11191284,Opsin,140524_F1_C1_t1
143.4,-14.11902802,Opsin,140524_F1_C1_t1
143.6,-14.19274612,Opsin,140524_F1_C1_t1
143.8,-14.19523499,Opsin,140524_F1_C1_t1
144,-14.11054581,Opsin,140524_F1_C1_t1
144.2,-14.05457718,Opsin,140524_F1_C1_t1
144.4,-14.16195786,Opsin,140524_F1_C1_t1
144.6,-14.21868713,Opsin,140524_F1_C1_t1
144.8,-14.22805176,Opsin,140524_F1_C1_t1
145,-14.22494431,Opsin,140524_F1_C1_t1
145.2,-14.25362061,Opsin,140524_F1_C1_t1
145.4,-13.9012233,Opsin,140524_F1_C1_t1
145.6,-13.39974152,Opsin,140524_F1_C1_t1
145.8,-13.82952728,Opsin,140524_F1_C1_t1
146,-14.09866943,Opsin,140524_F1_C1_t1
146.2,-14.16319641,Opsin,140524_F1_C1_t1
146.4,-14.18594543,Opsin,140524_F1_C1_t1
146.6,-14.18913864,Opsin,140524_F1_C1_t1
146.8,-14.16837189,Opsin,140524_F1_C1_t1
147,-13.95983765,Opsin,140524_F1_C1_t1
147.2,-13.32596436,Opsin,140524_F1_C1_t1
147.4,-13.25940979,Opsin,140524_F1_C1_t1
147.6,-13.85604889,Opsin,140524_F1_C1_t1
147.8,-14.10795807,Opsin,140524_F1_C1_t1
148,-14.1778923,Opsin,140524_F1_C1_t1
148.2,-14.11243286,Opsin,140524_F1_C1_t1
148.4,-13.62061356,Opsin,140524_F1_C1_t1
148.6,-12.7231279,Opsin,140524_F1_C1_t1
148.8,-12.54376404,Opsin,140524_F1_C1_t1
149,-13.41477722,Opsin,140524_F1_C1_t1
149.2,-14.00714767,Opsin,140524_F1_C1_t1
149.4,-14.14459824,Opsin,140524_F1_C1_t1
149.6,-14.19198914,Opsin,140524_F1_C1_t1
149.8,-14.21308105,Opsin,140524_F1_C1_t1
150,-14.23434662,Opsin,140524_F1_C1_t1
150.2,-14.21288681,Opsin,140524_F1_C1_t1
150.4,-14.09962494,Opsin,140524_F1_C1_t1
150.6,-13.86172623,Opsin,140524_F1_C1_t1
150.8,-12.93357605,Opsin,140524_F1_C1_t1
151,-13.53758575,Opsin,140524_F1_C1_t1
151.2,-14.01961472,Opsin,140524_F1_C1_t1
151.4,-14.11439804,Opsin,140524_F1_C1_t1
151.6,-14.16705353,Opsin,140524_F1_C1_t1
151.8,-14.17228439,Opsin,140524_F1_C1_t1
152,-14.21003387,Opsin,140524_F1_C1_t1
152.2,-14.17295349,Opsin,140524_F1_C1_t1
152.4,-14.18986832,Opsin,140524_F1_C1_t1
152.6,-14.15036438,Opsin,140524_F1_C1_t1
152.8,-13.41650848,Opsin,140524_F1_C1_t1
153,-13.43926422,Opsin,140524_F1_C1_t1
153.2,-14.03084274,Opsin,140524_F1_C1_t1
153.4,-14.19705612,Opsin,140524_F1_C1_t1
153.6,-14.24255554,Opsin,140524_F1_C1_t1
153.8,-14.24219177,Opsin,140524_F1_C1_t1
154,-14.19251541,Opsin,140524_F1_C1_t1
154.2,-13.98935806,Opsin,140524_F1_C1_t1
154.4,-13.03445877,Opsin,140524_F1_C1_t1
154.6,-12.91809357,Opsin,140524_F1_C1_t1
154.8,-13.75941895,Opsin,140524_F1_C1_t1
155,-14.11773346,Opsin,140524_F1_C1_t1
155.2,-14.21235001,Opsin,140524_F1_C1_t1
155.4,-14.21351074,Opsin,140524_F1_C1_t1
155.6,-14.24422501,Opsin,140524_F1_C1_t1
155.8,-14.27116806,Opsin,140524_F1_C1_t1
156,-14.25699463,Opsin,140524_F1_C1_t1
156.2,-14.2182045,Opsin,140524_F1_C1_t1
156.4,-13.84761566,Opsin,140524_F1_C1_t1
156.6,-13.52009964,Opsin,140524_F1_C1_t1
156.8,-14.04236816,Opsin,140524_F1_C1_t1
157,-14.16028656,Opsin,140524_F1_C1_t1
157.2,-14.24997208,Opsin,140524_F1_C1_t1
157.4,-14.25889603,Opsin,140524_F1_C1_t1
157.6,-14.23510696,Opsin,140524_F1_C1_t1
157.8,-14.17129822,Opsin,140524_F1_C1_t1
158,-13.44101044,Opsin,140524_F1_C1_t1
158.2,-13.46698349,Opsin,140524_F1_C1_t1
158.4,-14.0488855,Opsin,140524_F1_C1_t1
158.6,-14.20088257,Opsin,140524_F1_C1_t1
158.8,-14.2038446,Opsin,140524_F1_C1_t1
159,-14.13957275,Opsin,140524_F1_C1_t1
159.2,-13.76765564,Opsin,140524_F1_C1_t1
159.4,-13.14259628,Opsin,140524_F1_C1_t1
159.6,-13.74004669,Opsin,140524_F1_C1_t1
159.8,-14.13971817,Opsin,140524_F1_C1_t1
160,-14.20089493,Opsin,140524_F1_C1_t1
160.2,-14.29247192,Opsin,140524_F1_C1_t1
160.4,-14.23467026,Opsin,140524_F1_C1_t1
160.6,-14.18380051,Opsin,140524_F1_C1_t1
160.8,-13.3997403,Opsin,140524_F1_C1_t1
161,-13.66402725,Opsin,140524_F1_C1_t1
161.2,-14.14084305,Opsin,140524_F1_C1_t1
161.4,-14.2396756,Opsin,140524_F1_C1_t1
161.6,-14.22419586,Opsin,140524_F1_C1_t1
161.8,-13.82520111,Opsin,140524_F1_C1_t1
162,-13.50959122,Opsin,140524_F1_C1_t1
162.2,-14.01486206,Opsin,140524_F1_C1_t1
162.4,-14.20407166,Opsin,140524_F1_C1_t1
162.6,-14.23077087,Opsin,140524_F1_C1_t1
162.8,-14.1687738,Opsin,140524_F1_C1_t1
163,-13.58537949,Opsin,140524_F1_C1_t1
163.2,-13.60553009,Opsin,140524_F1_C1_t1
163.4,-14.13000015,Opsin,140524_F1_C1_t1
163.6,-14.26412216,Opsin,140524_F1_C1_t1
163.8,-14.22775742,Opsin,140524_F1_C1_t1
164,-14.01273376,Opsin,140524_F1_C1_t1
164.2,-14.09197113,Opsin,140524_F1_C1_t1
164.4,-14.18539764,Opsin,140524_F1_C1_t1
164.6,-14.23502625,Opsin,140524_F1_C1_t1
164.8,-14.1882901,Opsin,140524_F1_C1_t1
165,-14.1321254,Opsin,140524_F1_C1_t1
165.2,-14.22515015,Opsin,140524_F1_C1_t1
165.4,-14.10098343,Opsin,140524_F1_C1_t1
165.6,-14.13495712,Opsin,140524_F1_C1_t1
165.8,-14.1649704,Opsin,140524_F1_C1_t1
166,-14.18718323,Opsin,140524_F1_C1_t1
166.2,-14.15100006,Opsin,140524_F1_C1_t1
166.4,-14.15136826,Opsin,140524_F1_C1_t1
166.6,-14.17523941,Opsin,140524_F1_C1_t1
166.8,-14.04917465,Opsin,140524_F1_C1_t1
167,-13.43471558,Opsin,140524_F1_C1_t1
167.2,-13.83122604,Opsin,140524_F1_C1_t1
167.4,-14.13369232,Opsin,140524_F1_C1_t1
167.6,-14.16950104,Opsin,140524_F1_C1_t1
167.8,-14.19065491,Opsin,140524_F1_C1_t1
168,-13.73266647,Opsin,140524_F1_C1_t1
168.2,-13.10759003,Opsin,140524_F1_C1_t1
168.4,-13.61431885,Opsin,140524_F1_C1_t1
168.6,-14.04632477,Opsin,140524_F1_C1_t1
168.8,-14.08640076,Opsin,140524_F1_C1_t1
169,-14.14382477,Opsin,140524_F1_C1_t1
169.2,-14.04522217,Opsin,140524_F1_C1_t1
169.4,-13.88812881,Opsin,140524_F1_C1_t1
169.6,-12.98895218,Opsin,140524_F1_C1_t1
169.8,-13.31791534,Opsin,140524_F1_C1_t1
170,-13.9308905,Opsin,140524_F1_C1_t1
170.2,-14.15873962,Opsin,140524_F1_C1_t1
170.4,-14.08984787,Opsin,140524_F1_C1_t1
170.6,-14.0366658,Opsin,140524_F1_C1_t1
170.8,-14.03929138,Opsin,140524_F1_C1_t1
171,-13.47662811,Opsin,140524_F1_C1_t1
171.2,-13.13971497,Opsin,140524_F1_C1_t1
171.4,-13.76545181,Opsin,140524_F1_C1_t1
171.6,-14.03370834,Opsin,140524_F1_C1_t1
171.8,-14.10205612,Opsin,140524_F1_C1_t1
172,-14.08377548,Opsin,140524_F1_C1_t1
172.2,-14.15805435,Opsin,140524_F1_C1_t1
172.4,-14.10641525,Opsin,140524_F1_C1_t1
172.6,-13.87053833,Opsin,140524_F1_C1_t1
172.8,-13.29255463,Opsin,140524_F1_C1_t1
173,-13.6326413,Opsin,140524_F1_C1_t1
173.2,-14.08038483,Opsin,140524_F1_C1_t1
173.4,-14.12805344,Opsin,140524_F1_C1_t1
173.6,-14.0247789,Opsin,140524_F1_C1_t1
173.8,-14.03273117,Opsin,140524_F1_C1_t1
174,-14.06595154,Opsin,140524_F1_C1_t1
174.2,-14.05498154,Opsin,140524_F1_C1_t1
174.4,-13.69392654,Opsin,140524_F1_C1_t1
174.6,-13.08841568,Opsin,140524_F1_C1_t1
174.8,-13.52718704,Opsin,140524_F1_C1_t1
175,-13.97998886,Opsin,140524_F1_C1_t1
175.2,-14.10806427,Opsin,140524_F1_C1_t1
175.4,-14.16690918,Opsin,140524_F1_C1_t1
175.6,-14.15341049,Opsin,140524_F1_C1_t1
175.8,-14.09373444,Opsin,140524_F1_C1_t1
176,-13.482957,Opsin,140524_F1_C1_t1
176.2,-13.41754501,Opsin,140524_F1_C1_t1
176.4,-13.97064804,Opsin,140524_F1_C1_t1
176.6,-14.09412048,Opsin,140524_F1_C1_t1
176.8,-14.09194611,Opsin,140524_F1_C1_t1
177,-14.0073381,Opsin,140524_F1_C1_t1
177.2,-13.96647797,Opsin,140524_F1_C1_t1
177.4,-14.06702576,Opsin,140524_F1_C1_t1
177.6,-13.59863983,Opsin,140524_F1_C1_t1
177.8,-13.36790283,Opsin,140524_F1_C1_t1
178,-13.92573181,Opsin,140524_F1_C1_t1
178.2,-14.11207016,Opsin,140524_F1_C1_t1
178.4,-14.17669388,Opsin,140524_F1_C1_t1
178.6,-14.1253064,Opsin,140524_F1_C1_t1
178.8,-14.03936005,Opsin,140524_F1_C1_t1
179,-14.04399445,Opsin,140524_F1_C1_t1
179.2,-14.11433228,Opsin,140524_F1_C1_t1
179.4,-14.12753143,Opsin,140524_F1_C1_t1
179.6,-13.64536346,Opsin,140524_F1_C1_t1
179.8,-13.38820175,Opsin,140524_F1_C1_t1
180,-13.94748062,Opsin,140524_F1_C1_t1
180.2,-14.17432327,Opsin,140524_F1_C1_t1
180.4,-14.13571381,Opsin,140524_F1_C1_t1
180.6,-14.17289978,Opsin,140524_F1_C1_t1
180.8,-14.17856995,Opsin,140524_F1_C1_t1
181,-14.1252124,Opsin,140524_F1_C1_t1
181.2,-13.37112885,Opsin,140524_F1_C1_t1
181.4,-13.23243484,Opsin,140524_F1_C1_t1
181.6,-13.65131973,Opsin,140524_F1_C1_t1
181.8,-14.0519693,Opsin,140524_F1_C1_t1
182,-14.11954437,Opsin,140524_F1_C1_t1
182.2,-14.11433578,Opsin,140524_F1_C1_t1
182.4,-14.01891968,Opsin,140524_F1_C1_t1
182.6,-14.0075856,Opsin,140524_F1_C1_t1
182.8,-13.7932814,Opsin,140524_F1_C1_t1
183,-13.00254379,Opsin,140524_F1_C1_t1
183.2,-13.25037155,Opsin,140524_F1_C1_t1
183.4,-13.87307236,Opsin,140524_F1_C1_t1
183.6,-14.07142365,Opsin,140524_F1_C1_t1
183.8,-14.08389603,Opsin,140524_F1_C1_t1
184,-14.07781143,Opsin,140524_F1_C1_t1
184.2,-14.00914795,Opsin,140524_F1_C1_t1
184.4,-13.89193451,Opsin,140524_F1_C1_t1
184.6,-12.95089752,Opsin,140524_F1_C1_t1
184.8,-12.7861615,Opsin,140524_F1_C1_t1
185,-12.91808975,Opsin,140524_F1_C1_t1
185.2,-13.75546265,Opsin,140524_F1_C1_t1
185.4,-14.03799606,Opsin,140524_F1_C1_t1
185.6,-14.08195877,Opsin,140524_F1_C1_t1
185.8,-14.05937164,Opsin,140524_F1_C1_t1
186,-14.11581696,Opsin,140524_F1_C1_t1
186.2,-14.10646957,Opsin,140524_F1_C1_t1
186.4,-14.14498779,Opsin,140524_F1_C1_t1
186.6,-14.13761581,Opsin,140524_F1_C1_t1
186.8,-13.76761688,Opsin,140524_F1_C1_t1
187,-13.27883148,Opsin,140524_F1_C1_t1
187.2,-13.83097549,Opsin,140524_F1_C1_t1
187.4,-14.08975433,Opsin,140524_F1_C1_t1
187.6,-14.11980255,Opsin,140524_F1_C1_t1
187.8,-14.02315903,Opsin,140524_F1_C1_t1
188,-14.04536957,Opsin,140524_F1_C1_t1
188.2,-13.97191757,Opsin,140524_F1_C1_t1
188.4,-13.36604874,Opsin,140524_F1_C1_t1
188.6,-13.77181274,Opsin,140524_F1_C1_t1
188.8,-14.12264374,Opsin,140524_F1_C1_t1
189,-14.12553238,Opsin,140524_F1_C1_t1
189.2,-14.06085892,Opsin,140524_F1_C1_t1
189.4,-13.44670303,Opsin,140524_F1_C1_t1
189.6,-13.39720947,Opsin,140524_F1_C1_t1
189.8,-13.90084915,Opsin,140524_F1_C1_t1
190,-14.04843002,Opsin,140524_F1_C1_t1
190.2,-14.1074263,Opsin,140524_F1_C1_t1
190.4,-14.10815598,Opsin,140524_F1_C1_t1
190.6,-13.76321381,Opsin,140524_F1_C1_t1
190.8,-13.36319199,Opsin,140524_F1_C1_t1
191,-13.81508652,Opsin,140524_F1_C1_t1
191.2,-14.04172501,Opsin,140524_F1_C1_t1
191.4,-14.00588303,Opsin,140524_F1_C1_t1
191.6,-13.55105896,Opsin,140524_F1_C1_t1
191.8,-13.36434311,Opsin,140524_F1_C1_t1
192,-13.96030899,Opsin,140524_F1_C1_t1
192.2,-14.08484024,Opsin,140524_F1_C1_t1
192.4,-14.09015182,Opsin,140524_F1_C1_t1
192.6,-14.08270355,Opsin,140524_F1_C1_t1
192.8,-13.51491547,Opsin,140524_F1_C1_t1
193,-13.37086227,Opsin,140524_F1_C1_t1
193.2,-13.92856155,Opsin,140524_F1_C1_t1
193.4,-14.08054504,Opsin,140524_F1_C1_t1
193.6,-14.11554474,Opsin,140524_F1_C1_t1
193.8,-13.97874924,Opsin,140524_F1_C1_t1
194,-13.89716125,Opsin,140524_F1_C1_t1
194.2,-14.0457547,Opsin,140524_F1_C1_t1
194.4,-13.84495117,Opsin,140524_F1_C1_t1
194.6,-13.2961412,Opsin,140524_F1_C1_t1
194.8,-13.74794754,Opsin,140524_F1_C1_t1
195,-14.06675903,Opsin,140524_F1_C1_t1
195.2,-14.1060585,Opsin,140524_F1_C1_t1
195.4,-14.11641449,Opsin,140524_F1_C1_t1
195.6,-14.11706436,Opsin,140524_F1_C1_t1
195.8,-13.79769012,Opsin,140524_F1_C1_t1
196,-13.34818436,Opsin,140524_F1_C1_t1
196.2,-13.83790833,Opsin,140524_F1_C1_t1
196.4,-14.09741394,Opsin,140524_F1_C1_t1
196.6,-14.0981749,Opsin,140524_F1_C1_t1
196.8,-14.01492142,Opsin,140524_F1_C1_t1
197,-14.12436127,Opsin,140524_F1_C1_t1
197.2,-14.1002298,Opsin,140524_F1_C1_t1
197.4,-14.01476334,Opsin,140524_F1_C1_t1
197.6,-13.55260712,Opsin,140524_F1_C1_t1
197.8,-13.48533035,Opsin,140524_F1_C1_t1
198,-13.97946548,Opsin,140524_F1_C1_t1
198.2,-14.10668442,Opsin,140524_F1_C1_t1
198.4,-14.12989227,Opsin,140524_F1_C1_t1
198.6,-14.14360458,Opsin,140524_F1_C1_t1
198.8,-14.10483429,Opsin,140524_F1_C1_t1
199,-13.50626572,Opsin,140524_F1_C1_t1
199.2,-13.49056274,Opsin,140524_F1_C1_t1
199.4,-13.9722963,Opsin,140524_F1_C1_t1
199.6,-14.09038361,Opsin,140524_F1_C1_t1
199.8,-14.12057739,Opsin,140524_F1_C1_t1
200,-14.11891098,Opsin,140524_F1_C1_t1
200.2,-13.90379669,Opsin,140524_F1_C1_t1
200.4,-13.29589035,Opsin,140524_F1_C1_t1
200.6,-13.70135406,Opsin,140524_F1_C1_t1
200.8,-14.0342981,Opsin,140524_F1_C1_t1
201,-14.09246735,Opsin,140524_F1_C1_t1
